1538	1540	2
1538	1543	2
1538	1546	2
1538	1551	2
1538	1556	2
1538	1559	1
1538	1560	2
1538	1563	2
1538	1566	2
1538	1573	2
1538	1578	1
1538	1579	2
1538	1584	2
1383	1589	1
1589	1590	1
1590	1591	1
1590	1592	2
1590	1597	2
1590	1600	2
1590	1603	1
1590	1604	2
1590	1607	2
1590	1610	1
1590	1611	2
1590	1616	1
1590	1617	2
1590	1620	1
1590	1621	2
1590	1624	2
1590	1629	1
1590	1630	2
1590	1635	2
1590	1638	2
1590	1641	2
1590	1644	2
1590	1647	2
1590	1650	2
1590	1655	2
1383	1658	1
1658	1659	1
1659	1660	1
1659	1661	2
1659	1666	2
1659	1669	2
1659	1672	1
1659	1673	2
1659	1678	2
1659	1683	1
1659	1684	2
1659	1687	2
1659	1690	2
1659	1693	2
1659	1696	1
1659	1697	2
1659	1702	2
1659	1705	2
1659	1710	2
1383	1713	1
1713	1714	1
1714	1715	2
1714	1718	2
1714	1721	1
1714	1722	2
1714	1725	2
1714	1728	1
1714	1729	2
1714	1732	2
1713	1735	1
1735	1736	2
1735	1739	1
1735	1740	2
1735	1743	1
1735	1744	2
1713	1747	1
1747	1748	2
1747	1753	2
1747	1758	2
1747	1761	2
1747	1764	2
1767	1768	1
1768	1769	2
1768	1772	2
1768	1775	2
1768	1778	2
1768	1781	2
1768	1784	2
1768	1787	2
1768	1794	2
1768	1801	1
1768	1802	2
1768	1805	2
1768	1808	2
1768	1811	1
1768	1812	2
1768	1819	1
1768	1820	2
1768	1823	2
1768	1826	2
1768	1829	1
1768	1830	2
1768	1833	2
1768	1838	1
1768	1839	2
1768	1842	2
1768	1845	1
1768	1846	2
1768	1849	2
1768	1854	2
1768	1857	2
1768	1862	1
1768	1863	2
1768	1866	1
1768	1867	2
1768	1870	2
1768	1873	1
1768	1874	2
1768	1881	1
1768	1882	2
1768	1889	2
1768	1892	2
1768	1899	2
1768	1902	2
1768	1905	2
1768	1908	2
1768	1915	1
1915	1916	1
1916	1917	1
1916	1918	2
1916	1921	1
1916	1922	2
1916	1927	1
1916	1928	2
1916	1931	1
1916	1932	2
1916	1935	2
1916	1942	2
1916	1949	2
1916	1956	2
1916	1963	2
1916	1970	1
1916	1971	2
1916	1974	2
1916	1977	2
1916	1980	2
1916	1983	1
1916	1984	2
1916	1987	1
1916	1988	2
1916	1991	2
1916	1998	1
1916	1999	2
1916	2002	1
1916	2003	2
1916	2006	1
1916	2007	2
1916	2010	1
1916	2011	2
1916	2014	2
1916	2019	1
1916	2020	2
1916	2025	1
1916	2026	2
1916	2031	1
1916	2032	2
1915	2035	1
2035	2036	2
2035	2039	2
2035	2042	2
2035	2045	2
2035	2048	1
2035	2049	2
2035	2052	1
2035	2053	2
2035	2058	1
2035	2059	2
2035	2062	2
2035	2069	2
2035	2076	2
2035	2083	2
2035	2090	2
2035	2097	1
2035	2098	2
2035	2101	1
2035	2102	2
2035	2105	2
2035	2108	2
2035	2111	1
2035	2112	2
2035	2115	2
2035	2118	2
2035	2121	2
2035	2124	1
2035	2125	2
2035	2128	2
2035	2131	2
2035	2134	2
2035	2137	1
2035	2138	2
2035	2141	1
2035	2142	2
2035	2145	2
2035	2152	1
2035	2153	2
2035	2156	1
2035	2157	2
2035	2160	1
2035	2161	2
2035	2164	1
2035	2165	2
2035	2168	2
2035	2173	1
2035	2174	2
2035	2177	1
2035	2178	2
2035	2183	1
2035	2184	2
2035	2189	1
2035	2190	2
1767	2193	1
2193	2194	2
2193	2197	2
2193	2200	2
2193	2203	2
2193	2206	2
2193	2209	2
2193	2212	2
2193	2215	2
2193	2218	2
2193	2221	2
2193	2224	2
2193	2227	2
2193	2230	2
2193	2233	2
2193	2240	2
2193	2247	1
2193	2248	2
2193	2251	2
2193	2254	2
2193	2257	1
2193	2258	2
2193	2265	1
2193	2266	2
2193	2269	2
2193	2272	2
2193	2275	1
2193	2276	2
2193	2279	2
2193	2284	1
2193	2285	2
2193	2288	2
2193	2291	1
2193	2292	2
2193	2295	2
2193	2300	2
2193	2303	2
2193	2308	1
2193	2309	2
2193	2314	1
2193	2315	2
2193	2318	1
2193	2319	2
2193	2322	1
2193	2323	2
2193	2328	2
2193	2331	2
2193	2334	1
2193	2335	2
2193	2338	1
2193	2339	2
2193	2342	2
2193	2345	1
2193	2346	2
2193	2353	1
2193	2354	2
2193	2361	1
2193	2362	2
2193	2369	2
2193	2376	1
2193	2377	2
2193	2384	2
2193	2391	2
2193	2398	2
2193	2405	2
2193	2412	1
2412	2413	1
2413	2414	1
2413	2415	2
2413	2418	1
2413	2419	2
2413	2424	1
2413	2425	2
2413	2428	1
2413	2429	2
2413	2432	2
2413	2439	2
2413	2446	2
2413	2453	2
2413	2460	2
2413	2467	1
2413	2468	2
2413	2471	2
2413	2474	2
2413	2477	2
2413	2480	1
2413	2481	2
2413	2484	1
2413	2485	2
2413	2488	2
2413	2495	1
2413	2496	2
2413	2499	1
2413	2500	2
2413	2503	1
2413	2504	2
2413	2507	1
2413	2508	2
2413	2511	2
2413	2516	1
2413	2517	2
2413	2522	1
2413	2523	2
2413	2528	1
2413	2529	2
1767	2532	1
2532	2533	2
2532	2536	2
2532	2539	2
2532	2542	2
2532	2545	2
2532	2548	2
2532	2551	2
2532	2554	2
2532	2557	2
2532	2560	2
2532	2563	2
2532	2566	2
2532	2569	2
2532	2572	2
2532	2575	2
2532	2582	2
2532	2589	2
2532	2596	1
2532	2597	2
2532	2600	2
2532	2603	2
2532	2606	1
2532	2607	2
2532	2614	1
2532	2615	2
2532	2618	2
2532	2621	2
2532	2624	1
2532	2625	2
2532	2628	2
2532	2633	1
2532	2634	2
2532	2637	2
2532	2640	1
2532	2641	2
2532	2644	2
2532	2649	2
2532	2652	2
2532	2657	1
2532	2658	2
2532	2663	1
2532	2664	2
2532	2667	1
2532	2668	2
2532	2671	1
2532	2672	2
2532	2677	2
2532	2680	2
2532	2683	1
2532	2684	2
2532	2687	1
2532	2688	2
2532	2691	2
2532	2694	1
2532	2695	2
2532	2702	1
2532	2703	2
2532	2710	2
2532	2713	1
2532	2714	2
2532	2721	2
2532	2728	1
2532	2729	2
2532	2736	2
2532	2743	2
2532	2750	2
2532	2757	2
2532	2764	1
2764	2765	1
2765	2766	2
2765	2769	2
2765	2772	2
2765	2775	2
2765	2778	2
2765	2781	2
2765	2784	2
2765	2787	2
2765	2790	2
2765	2793	2
2765	2796	2
2765	2799	2
2765	2802	2
2765	2805	1
2765	2806	2
2765	2809	1
2765	2810	2
2765	2815	1
2765	2816	2
2765	2819	2
2765	2826	2
2765	2833	2
2765	2840	2
2765	2847	1
2765	2848	2
2765	2851	2
2765	2854	2
2765	2857	1
2765	2858	2
2765	2861	1
2765	2862	2
2765	2865	2
2765	2868	1
2765	2869	2
2765	2872	2
2765	2877	1
2765	2878	2
2765	2881	2
2765	2884	2
2765	2887	2
2765	2890	1
2765	2891	2
2765	2894	1
2765	2895	2
2765	2898	2
2765	2905	1
2765	2906	2
2765	2909	1
2765	2910	2
2765	2913	1
2765	2914	2
2765	2917	1
2765	2918	2
2765	2921	2
2765	2926	1
2765	2927	2
2765	2930	1
2765	2931	2
2765	2936	1
2765	2937	2
2765	2942	1
2765	2943	2
2532	2946	1
2946	2947	1
2947	2948	1
2947	2949	2
2947	2952	1
2947	2953	2
2947	2958	1
2947	2959	2
2947	2962	1
2947	2963	2
2947	2966	2
2947	2973	2
2947	2980	2
2947	2987	2
2947	2994	2
2947	3001	1
2947	3002	2
2947	3005	2
2947	3008	2
2947	3011	2
2947	3014	1
2947	3015	2
2947	3018	1
2947	3019	2
2947	3022	2
2947	3029	1
2947	3030	2
2947	3033	1
2947	3034	2
2947	3037	1
2947	3038	2
2947	3041	1
2947	3042	2
2947	3045	2
2947	3050	1
2947	3051	2
2947	3056	1
2947	3057	2
2947	3062	1
2947	3063	2
2946	3066	1
3066	3067	2
3066	3070	2
3066	3073	2
3066	3076	2
3066	3079	1
3066	3080	2
3066	3083	1
3066	3084	2
3066	3089	1
3066	3090	2
3066	3093	2
3066	3100	2
3066	3107	2
3066	3114	2
3066	3121	1
3066	3122	2
3066	3125	1
3066	3126	2
3066	3129	2
3066	3132	2
3066	3135	1
3066	3136	2
3066	3139	2
3066	3142	2
3066	3145	2
3066	3148	1
3066	3149	2
3066	3152	2
3066	3155	2
3066	3158	2
3066	3161	1
3066	3162	2
3066	3165	1
3066	3166	2
3066	3169	2
3066	3176	1
3066	3177	2
3066	3180	1
3066	3181	2
3066	3184	1
3066	3185	2
3066	3188	1
3066	3189	2
3066	3192	2
3066	3197	1
3066	3198	2
3066	3201	1
3066	3202	2
3066	3207	1
3066	3208	2
3066	3213	1
3066	3214	2
3066	3217	2
1767	3220	1
3220	3221	2
3221	3222	3
3220	3226	2
3220	3230	2
3230	3231	3
3220	3235	2
3220	3239	2
3220	3243	2
3220	3247	2
3247	3248	3
3220	3252	2
3252	3253	3
3220	3257	2
3220	3267	2
3267	3268	3
3220	3272	2
3272	3273	3
3220	3283	2
3283	3284	3
3220	3294	2
3294	3295	3
3220	3305	1
3220	3306	2
3306	3307	3
3220	3315	2
3315	3316	3
3220	3324	1
3220	3325	2
3325	3326	3
3220	3330	2
3330	3331	3
3220	3335	2
3220	3339	1
3220	3340	2
3340	3341	3
3220	3349	1
3220	3350	2
3350	3351	3
3220	3355	2
3220	3359	2
3359	3360	3
3220	3364	1
3220	3365	2
3365	3366	3
3220	3370	2
3370	3371	3
3220	3378	1
3220	3379	2
3379	3380	3
3220	3384	2
3384	3385	3
3220	3389	1
3220	3390	2
3390	3391	3
3220	3395	2
3395	3396	3
3220	3403	2
3403	3404	3
3220	3408	2
3408	3409	3
3220	3416	1
3220	3417	2
3417	3418	3
3220	3425	2
3425	3426	3
3220	3430	2
3220	3433	1
3220	3434	2
3434	3435	3
3220	3439	1
3220	3440	2
3440	3441	3
3220	3445	2
3445	3446	3
3220	3450	1
3220	3451	2
3451	3452	3
3220	3456	2
3456	3457	3
3220	3463	2
3463	3464	3
3220	3468	1
3220	3469	2
3469	3470	3
3220	3480	1
3220	3481	2
3481	3482	3
3220	3492	1
3492	3493	1
3493	3494	1
3493	3495	2
3495	3496	3
3493	3500	1
3493	3501	2
3501	3502	3
3493	3509	1
3493	3510	2
3510	3511	3
3493	3515	2
3515	3516	3
3493	3524	2
3493	3531	2
3531	3532	3
3493	3540	2
3540	3541	3
3493	3551	2
3551	3552	3
3493	3560	1
3493	3561	2
3561	3562	3
3493	3566	2
3566	3567	3
3493	3571	2
3571	3572	3
3493	3576	1
3493	3577	2
3577	3578	3
3493	3582	1
3493	3583	2
3583	3584	3
3493	3588	2
3588	3589	3
3493	3593	1
3493	3594	2
3594	3595	3
3493	3599	2
3599	3600	3
3493	3604	2
3604	3605	3
3493	3609	2
3609	3610	3
3493	3614	2
3614	3615	3
3493	3619	2
3493	3624	2
3624	3625	3
3493	3628	2
3493	3633	1
3493	3634	2
3634	3635	3
3493	3639	1
3493	3640	1
3493	3641	2
3641	3642	3
3493	3646	1
3493	3647	2
3647	3648	3
3493	3652	1
3493	3653	2
3653	3654	3
3493	3658	1
3493	3659	2
3659	3660	3
3493	3664	1
3493	3665	2
3665	3666	3
3493	3670	1
3493	3671	2
3671	3672	3
3493	3676	1
3493	3677	2
3677	3678	3
3493	3682	1
3493	3683	2
3683	3684	3
3493	3688	2
3688	3689	3
3493	3693	2
3693	3694	3
3493	3698	2
3493	3702	1
3493	3703	2
3703	3704	3
3493	3708	1
3493	3709	2
3709	3710	3
3493	3714	2
3714	3715	3
3493	3723	1
3493	3724	2
3724	3725	3
3493	3729	1
3493	3730	2
3730	3731	3
3493	3735	1
3493	3736	2
3736	3737	3
3493	3741	1
3493	3742	2
3742	3743	3
3493	3747	2
3747	3748	3
3747	3752	3
3493	3756	1
3493	3757	2
3757	3758	3
3493	3762	1
3493	3763	2
3763	3764	3
3763	3768	3
3493	3771	1
3493	3772	2
3772	3773	3
3772	3777	3
3493	3781	1
3493	3782	2
3782	3783	3
3220	3787	1
3787	3788	1
3788	3789	2
3789	3790	3
3788	3794	2
3788	3798	2
3788	3802	2
3788	3806	2
3806	3807	3
3788	3811	2
3811	3812	3
3788	3816	2
3816	3817	3
3788	3821	2
3821	3822	3
3788	3826	2
3788	3829	2
3788	3832	2
3788	3836	2
3788	3840	2
3788	3844	1
3788	3845	2
3845	3846	3
3788	3850	1
3788	3851	2
3851	3852	3
3788	3859	1
3788	3860	2
3860	3861	3
3788	3865	2
3865	3866	3
3788	3874	2
3874	3875	3
3788	3883	2
3883	3884	3
3788	3894	2
3894	3895	3
3788	3903	1
3788	3904	2
3904	3905	3
3788	3909	2
3909	3910	3
3788	3914	2
3914	3915	3
3788	3919	1
3788	3920	2
3920	3921	3
3788	3925	1
3788	3926	2
3926	3927	3
3788	3931	2
3931	3932	3
3788	3936	1
3788	3937	2
3937	3938	3
3788	3942	2
3942	3943	3
3942	3947	3
3788	3951	1
3788	3952	2
3952	3953	3
3788	3957	2
3957	3958	3
3788	3962	2
3962	3963	3
3788	3967	2
3788	3971	1
3788	3972	2
3972	3973	3
3788	3977	1
3788	3978	2
3978	3979	3
3788	3983	2
3983	3984	3
3788	3992	1
3788	3993	2
3993	3994	3
3788	3998	1
3788	3999	2
3999	4000	3
3788	4004	1
3788	4005	2
4005	4006	3
3788	4010	1
3788	4011	2
4011	4012	3
3788	4016	2
4016	4017	3
4016	4021	3
3788	4025	1
3788	4026	2
4026	4027	3
3788	4031	1
3788	4032	2
4032	4033	3
3788	4039	1
3788	4040	2
4040	4041	3
3788	4047	1
3788	4048	2
4048	4049	3
3787	4053	1
4053	4054	2
4054	4055	3
4053	4059	2
4059	4060	3
4053	4064	2
4064	4065	3
4053	4069	2
4069	4070	3
4053	4074	1
4053	4075	2
4075	4076	3
4053	4080	1
4053	4081	2
4081	4082	3
4053	4089	1
4053	4090	2
4090	4091	3
4053	4095	2
4095	4096	3
4053	4104	2
4104	4105	3
4053	4113	2
4113	4114	3
4053	4124	2
4124	4125	3
4053	4133	1
4053	4134	2
4134	4135	3
4053	4139	1
4053	4140	2
4140	4141	3
4053	4145	2
4145	4146	3
4053	4150	2
4150	4151	3
4053	4155	1
4053	4156	2
4156	4157	3
4053	4161	2
4053	4164	2
4053	4167	2
4053	4170	1
4053	4171	2
4171	4172	3
4053	4176	2
4176	4177	3
4053	4181	2
4181	4182	3
4053	4186	2
4053	4190	1
4053	4191	2
4191	4192	3
4053	4196	1
4053	4197	2
4197	4198	3
4053	4202	2
4202	4203	3
4053	4211	1
4053	4212	2
4212	4213	3
4053	4217	1
4053	4218	2
4218	4219	3
4053	4223	1
4053	4224	2
4224	4225	3
4053	4229	1
4053	4230	2
4230	4231	3
4053	4235	2
4053	4242	1
4053	4243	2
4243	4244	3
4053	4248	1
4053	4249	2
4249	4250	3
4053	4256	1
4053	4257	2
4257	4258	3
4053	4264	1
4053	4265	2
4265	4266	3
3787	4270	1
4270	4271	2
4271	4272	3
4270	4276	2
4270	4280	2
4270	4284	2
4270	4288	2
4288	4289	3
4270	4293	2
4293	4294	3
4270	4298	2
4298	4299	3
4270	4303	2
4303	4304	3
4270	4308	2
4270	4311	2
4270	4314	2
4270	4318	2
4270	4322	2
4270	4326	2
4326	4327	3
4270	4331	2
4331	4332	3
4270	4336	2
4336	4337	3
4270	4341	2
4341	4342	3
4270	4346	1
4270	4347	2
4347	4348	3
4270	4352	1
4270	4353	2
4353	4354	3
4270	4361	1
4270	4362	2
4362	4363	3
4270	4367	2
4367	4368	3
4270	4376	2
4376	4377	3
4270	4385	2
4385	4386	3
4270	4396	2
4396	4397	3
4270	4405	1
4270	4406	2
4406	4407	3
4270	4411	2
4411	4412	3
4270	4416	2
4416	4417	3
4270	4421	1
4270	4422	2
4422	4423	3
4270	4427	1
4270	4428	2
4428	4429	3
4270	4433	2
4433	4434	3
4270	4438	1
4270	4439	2
4439	4440	3
4270	4444	2
4444	4445	3
4270	4449	2
4449	4450	3
4270	4454	2
4270	4458	1
4270	4459	2
4459	4460	3
4270	4464	1
4270	4465	2
4465	4466	3
4270	4470	2
4470	4471	3
4270	4479	1
4270	4480	2
4480	4481	3
4270	4485	1
4270	4486	2
4486	4487	3
4270	4491	1
4270	4492	2
4492	4493	3
4270	4497	1
4270	4498	2
4498	4499	3
4270	4503	2
4503	4504	3
4503	4508	3
4270	4512	1
4270	4513	2
4513	4514	3
4270	4518	1
4270	4519	2
4519	4520	3
4270	4526	1
4270	4527	2
4527	4528	3
4270	4534	1
4270	4535	2
4535	4536	3
4270	4540	1
4270	4541	2
4541	4542	3
4270	4546	2
4270	4549	2
4270	4552	2
4555	4556	1
4556	4557	2
4556	4564	2
4556	4571	2
4556	4578	2
4556	4585	2
4556	4592	2
4556	4599	1
4556	4600	2
4556	4603	2
4556	4610	2
4556	4615	2
4556	4618	2
4556	4621	2
4556	4626	1
4556	4627	2
4556	4630	2
4556	4637	2
4556	4642	2
4556	4645	2
4556	4648	2
4556	4651	2
4556	4654	2
4556	4657	1
4556	4658	2
4556	4661	2
4556	4664	2
4556	4667	2
4556	4672	1
4556	4673	2
4556	4676	2
4556	4679	2
4556	4682	1
4556	4683	2
4556	4686	2
4556	4691	1
4556	4692	2
4556	4695	2
4556	4698	2
4556	4705	2
4556	4712	1
4712	4713	2
4712	4716	2
4712	4719	2
4712	4722	2
4712	4725	2
4555	4728	1
4728	4729	2
4728	4734	2
4728	4739	2
4728	4742	2
4728	4745	2
4728	4752	2
4728	4759	2
4728	4766	2
4728	4773	2
4728	4780	2
4728	4787	2
4728	4794	1
4728	4795	2
4728	4802	1
4728	4803	2
4728	4806	2
4728	4809	1
4809	4810	2
4809	4813	2
4809	4816	2
4728	4821	1
4821	4822	1
4821	4823	2
4821	4826	2
4821	4829	2
4832	4833	1
4833	4834	2
4834	4835	3
4833	4842	2
4842	4843	3
4833	4847	2
4847	4848	3
4833	4852	2
4833	4855	2
4855	4856	3
4833	4863	2
4863	4864	3
4833	4874	2
4874	4875	3
4833	4885	2
4885	4886	3
4833	4896	1
4833	4897	2
4897	4898	3
4833	4902	1
4833	4903	2
4903	4904	3
4833	4908	1
4833	4909	2
4909	4910	3
4833	4914	2
4914	4915	3
4833	4919	1
4833	4920	2
4920	4921	3
4833	4925	1
4833	4926	2
4926	4927	3
4833	4934	2
4934	4935	3
4833	4939	2
4833	4942	1
4833	4943	2
4943	4944	3
4833	4951	2
4951	4952	3
4833	4962	2
4962	4963	3
4833	4970	2
4970	4971	3
4833	4975	1
4833	4976	2
4976	4977	3
4833	4984	1
4833	4985	2
4985	4986	3
4833	4990	2
4990	4991	3
4833	4999	2
4999	5000	3
4833	5007	2
5007	5008	3
4833	5012	1
4833	5013	2
5013	5014	3
4833	5021	1
4833	5022	2
5022	5023	3
4833	5033	2
5033	5034	3
4833	5038	2
5038	5039	3
4833	5043	1
4833	5044	2
5044	5045	3
4833	5049	1
4833	5050	2
5050	5051	3
4833	5061	1
4833	5062	2
5062	5063	3
5062	5067	3
4833	5071	1
4833	5072	2
5072	5073	3
4833	5077	1
4833	5078	2
5078	5079	3
4833	5083	1
4833	5084	2
5084	5085	3
4833	5089	2
5089	5090	3
4832	5094	1
5094	5095	2
5095	5096	3
5094	5100	2
5100	5101	3
5094	5105	2
5094	5109	2
5094	5113	2
5094	5116	1
5094	5117	2
5117	5118	3
5094	5122	2
5122	5123	3
5094	5127	1
5094	5128	2
5128	5129	3
5094	5133	2
5094	5137	2
5094	5141	1
5094	5142	2
5142	5143	3
5094	5150	2
5094	5160	2
5094	5164	2
5094	5168	2
5094	5172	2
5094	5176	1
5094	5177	2
5177	5178	3
5094	5182	1
5094	5183	2
5183	5184	3
5094	5191	2
5094	5201	1
5094	5202	2
5202	5203	3
5094	5207	2
5094	5211	2
5211	5212	3
4832	5219	1
5219	5220	2
5220	5221	3
5219	5227	1
5219	5228	2
5228	5229	3
5219	5233	1
5219	5234	2
5234	5235	3
5219	5239	2
5239	5240	3
5219	5244	2
5219	5248	2
5248	5249	3
5248	5253	3
5219	5257	2
5219	5261	1
5219	5262	2
5262	5263	3
5219	5267	1
5219	5268	2
5268	5269	3
5219	5273	2
5273	5274	3
5219	5278	1
5219	5279	2
5279	5280	3
5219	5284	1
5219	5285	2
5285	5286	3
5219	5290	1
5219	5291	2
5291	5292	3
5219	5296	1
5219	5297	2
5297	5298	3
5219	5302	2
5219	5305	1
5219	5306	2
5306	5307	3
5219	5311	1
5219	5312	2
5312	5313	3
5219	5317	1
5219	5318	2
5318	5319	3
5219	5323	1
5219	5324	2
5324	5325	3
5219	5329	1
5219	5330	2
5330	5331	3
5219	5335	1
5219	5336	2
5336	5337	3
5219	5341	1
5219	5342	2
5342	5343	3
5219	5347	1
5219	5348	2
5348	5349	3
5219	5353	2
5353	5354	3
5219	5358	2
5219	5362	2
5219	5366	2
5366	5367	3
5219	5371	2
5219	5375	2
5219	5379	1
5219	5380	2
5380	5381	3
5385	5386	1
5386	5387	1
5387	5388	1
5387	5389	2
5387	5396	1
5387	5397	2
5387	5402	1
5402	5403	1
5402	5404	2
5402	5407	2
5402	5410	2
5402	5415	2
5402	5418	1
5402	5419	2
5402	5426	1
5402	5427	2
5402	5430	2
5402	5433	1
5402	5434	2
5402	5437	2
5402	5440	1
5402	5441	2
5402	5446	2
5402	5449	2
5387	5452	1
5452	5453	1
5452	5454	2
5452	5457	1
5452	5458	2
5452	5465	2
5452	5468	2
5452	5475	1
5452	5476	2
5452	5483	1
5452	5484	2
5452	5487	1
5452	5488	2
5452	5493	2
5452	5496	2
5386	5499	1
5499	5500	1
5499	5501	2
5499	5504	2
5499	5507	1
5499	5508	2
5499	5515	2
5499	5522	2
5499	5527	1
5499	5528	2
5386	5535	1
5535	5536	2
5535	5539	2
5535	5546	1
5535	5547	2
5535	5550	2
5535	5553	2
5535	5558	1
5558	5559	1
5558	5560	2
5558	5563	2
5558	5566	2
5558	5573	1
5558	5574	2
5386	5577	1
5577	5578	1
5577	5579	2
5577	5586	2
